"TIME","NA_ITEM","GEO","UNIT","Value"
"2001","Gross capital formation","Euro area (12 countries)","Chain linked volumes (2010), million euro","1 934 700.7"
"2001","Gross capital formation","Euro area (18 countries)","Chain linked volumes (2010), million euro","1 967 004.5"
"2001","Gross capital formation","Euro area (19 countries)","Chain linked volumes (2010), million euro","1 970 350.1"
"2001","Gross capital formation","Estonia","Chain linked volumes (2010), million euro","2 689.3"
"2001","Gross capital formation","Greece","Chain linked volumes (2010), million euro","44 952.2"
"2001","Gross capital formation","Spain","Chain linked volumes (2010), million euro","234 558.0"
"2001","Gross capital formation","European Union (15 countries)","Chain linked volumes (2010), million euro","2 343 628.9"
"2001","Gross capital formation","European Union (28 countries)","Chain linked volumes (2010), million euro","2 519 451.1"
"2001","Gross capital formation","Finland","Chain linked volumes (2010), million euro","38 377.0"
"2001","Gross capital formation","France","Chain linked volumes (2010), million euro","412 686.0"
"2001","Gross capital formation","Croatia","Chain linked volumes (2010), million euro","7 217.5"
"2001","Gross capital formation","Hungary","Chain linked volumes (2010), million euro","21 353.1"
"2001","Gross capital formation","Ireland","Chain linked volumes (2010), million euro","30 320.3"
"2001","Gross capital formation","Iceland","Chain linked volumes (2010), million euro","2 041.8"
"2001","Gross capital formation","Italy","Chain linked volumes (2010), million euro","331 334.3"
"2001","Gross capital formation","Liechtenstein","Chain linked volumes (2010), million euro",":"
"2001","Gross capital formation","Lithuania","Chain linked volumes (2010), million euro","3 054.7"
"2001","Gross capital formation","Luxembourg","Chain linked volumes (2010), million euro","5 575.3"
"2001","Gross capital formation","Latvia","Chain linked volumes (2010), million euro","3 265.4"
"2001","Gross capital formation","Montenegro","Chain linked volumes (2010), million euro",":"
"2001","Gross capital formation","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","993.8"
"2001","Gross capital formation","Malta","Chain linked volumes (2010), million euro","910.6"
"2001","Gross capital formation","Netherlands","Chain linked volumes (2010), million euro","129 001.1"
"2001","Gross capital formation","Norway","Chain linked volumes (2010), million euro","58 613.0"
"2001","Gross capital formation","Poland","Chain linked volumes (2010), million euro","46 003.5"
"2001","Gross capital formation","Portugal","Chain linked volumes (2010), million euro","45 025.9"
"2001","Gross capital formation","Romania","Chain linked volumes (2010), million euro","18 430.2"
"2001","Gross capital formation","Serbia","Chain linked volumes (2010), million euro","3 424.5"
"2001","Gross capital formation","Sweden","Chain linked volumes (2010), million euro","68 102.0"
"2001","Gross capital formation","Slovenia","Chain linked volumes (2010), million euro","7 485.5"
"2001","Gross capital formation","Slovakia","Chain linked volumes (2010), million euro","12 875.7"
"2001","Gross capital formation","Turkey","Chain linked volumes (2010), million euro",":"
"2001","Gross capital formation","United Kingdom","Chain linked volumes (2010), million euro","288 559.8"
"2001","Gross capital formation","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro",":"
"2001","Exports of goods and services","Albania","Chain linked volumes (2010), million euro","891.0"
"2001","Exports of goods and services","Austria","Chain linked volumes (2010), million euro","108 981.6"
"2001","Exports of goods and services","Bosnia and Herzegovina","Chain linked volumes (2010), million euro",":"
"2001","Exports of goods and services","Belgium","Chain linked volumes (2010), million euro","210 149.7"
"2001","Exports of goods and services","Bulgaria","Chain linked volumes (2010), million euro","9 419.1"
"2001","Exports of goods and services","Switzerland","Chain linked volumes (2010), million euro","199 844.8"
"2001","Exports of goods and services","Cyprus","Chain linked volumes (2010), million euro","9 270.6"
"2001","Exports of goods and services","Czech Republic","Chain linked volumes (2010), million euro","44 932.1"
"2001","Exports of goods and services","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","702 668.8"
"2001","Exports of goods and services","Denmark","Chain linked volumes (2010), million euro","96 801.4"
"2001","Exports of goods and services","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","2 704 440.1"
"2001","Exports of goods and services","Euro area (12 countries)","Chain linked volumes (2010), million euro","2 704 440.1"
"2001","Exports of goods and services","Euro area (18 countries)","Chain linked volumes (2010), million euro","2 769 472.1"
"2001","Exports of goods and services","Euro area (19 countries)","Chain linked volumes (2010), million euro","2 778 322.1"
"2001","Exports of goods and services","Estonia","Chain linked volumes (2010), million euro","5 636.3"
"2001","Exports of goods and services","Greece","Chain linked volumes (2010), million euro","43 080.3"
"2001","Exports of goods and services","Spain","Chain linked volumes (2010), million euro","226 153.0"
"2001","Exports of goods and services","European Union (15 countries)","Chain linked volumes (2010), million euro","3 329 054.2"
"2001","Exports of goods and services","European Union (28 countries)","Chain linked volumes (2010), million euro","3 606 753.9"
"2001","Exports of goods and services","Finland","Chain linked volumes (2010), million euro","56 004.0"
"2001","Exports of goods and services","France","Chain linked volumes (2010), million euro","449 743.0"
"2001","Exports of goods and services","Croatia","Chain linked volumes (2010), million euro","13 149.4"
"2001","Exports of goods and services","Hungary","Chain linked volumes (2010), million euro","36 960.7"
"2001","Exports of goods and services","Ireland","Chain linked volumes (2010), million euro","119 490.7"
"2001","Exports of goods and services","Iceland","Chain linked volumes (2010), million euro","3 347.1"
"2001","Exports of goods and services","Italy","Chain linked volumes (2010), million euro","376 255.4"
"2001","Exports of goods and services","Liechtenstein","Chain linked volumes (2010), million euro",":"
"2001","Exports of goods and services","Lithuania","Chain linked volumes (2010), million euro","8 127.5"
"2001","Exports of goods and services","Luxembourg","Chain linked volumes (2010), million euro","45 198.1"
"2001","Exports of goods and services","Latvia","Chain linked volumes (2010), million euro","5 030.0"
"2001","Exports of goods and services","Montenegro","Chain linked volumes (2010), million euro",":"
"2001","Exports of goods and services","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","1 655.0"
"2001","Exports of goods and services","Malta","Chain linked volumes (2010), million euro","5 647.6"
"2001","Exports of goods and services","Netherlands","Chain linked volumes (2010), million euro","333 605.5"
"2001","Exports of goods and services","Norway","Chain linked volumes (2010), million euro","131 155.1"
"2001","Exports of goods and services","Poland","Chain linked volumes (2010), million euro","72 614.7"
"2001","Exports of goods and services","Portugal","Chain linked volumes (2010), million euro","40 683.7"
"2001","Exports of goods and services","Romania","Chain linked volumes (2010), million euro","20 721.8"
"2001","Exports of goods and services","Serbia","Chain linked volumes (2010), million euro","3 956.8"
"2001","Exports of goods and services","Sweden","Chain linked volumes (2010), million euro","123 420.8"
"2001","Exports of goods and services","Slovenia","Chain linked volumes (2010), million euro","13 417.4"
"2001","Exports of goods and services","Slovakia","Chain linked volumes (2010), million euro","21 343.3"
"2001","Exports of goods and services","Turkey","Chain linked volumes (2010), million euro","73 750.4"
"2001","Exports of goods and services","United Kingdom","Chain linked volumes (2010), million euro","405 197.5"
"2001","Exports of goods and services","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro",":"
"2001","Imports of goods and services","Albania","Chain linked volumes (2010), million euro","2 276.9"
"2001","Imports of goods and services","Austria","Chain linked volumes (2010), million euro","107 358.8"
"2001","Imports of goods and services","Bosnia and Herzegovina","Chain linked volumes (2010), million euro",":"
"2001","Imports of goods and services","Belgium","Chain linked volumes (2010), million euro","206 397.6"
"2001","Imports of goods and services","Bulgaria","Chain linked volumes (2010), million euro","9 900.2"
"2001","Imports of goods and services","Switzerland","Chain linked volumes (2010), million euro","176 647.9"
"2001","Imports of goods and services","Cyprus","Chain linked volumes (2010), million euro","8 584.7"
"2001","Imports of goods and services","Czech Republic","Chain linked volumes (2010), million euro","45 933.0"
"2001","Imports of goods and services","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","659 914.4"
"2001","Imports of goods and services","Denmark","Chain linked volumes (2010), million euro","75 520.0"
"2001","Imports of goods and services","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","2 609 343.9"
"2001","Imports of goods and services","Euro area (12 countries)","Chain linked volumes (2010), million euro","2 609 343.9"
"2001","Imports of goods and services","Euro area (18 countries)","Chain linked volumes (2010), million euro","2 679 625.0"
"2001","Imports of goods and services","Euro area (19 countries)","Chain linked volumes (2010), million euro","2 688 972.6"
"2001","Imports of goods and services","Estonia","Chain linked volumes (2010), million euro","5 367.4"
"2001","Imports of goods and services","Greece","Chain linked volumes (2010), million euro","62 353.5"
"2001","Imports of goods and services","Spain","Chain linked volumes (2010), million euro","231 775.0"
"2001","Imports of goods and services","European Union (15 countries)","Chain linked volumes (2010), million euro","3 229 885.6"
"2001","Imports of goods and services","European Union (28 countries)","Chain linked volumes (2010), million euro","3 517 405.8"
"2001","Imports of goods and services","Finland","Chain linked volumes (2010), million euro","48 971.0"
"2001","Imports of goods and services","France","Chain linked volumes (2010), million euro","430 897.0"
"2001","Imports of goods and services","Croatia","Chain linked volumes (2010), million euro","12 672.1"
"2001","Imports of goods and services","Hungary","Chain linked volumes (2010), million euro","38 343.3"
"2001","Imports of goods and services","Ireland","Chain linked volumes (2010), million euro","107 026.2"
"2001","Imports of goods and services","Iceland","Chain linked volumes (2010), million euro","3 993.9"
"2001","Imports of goods and services","Italy","Chain linked volumes (2010), million euro","368 926.8"
"2001","Imports of goods and services","Liechtenstein","Chain linked volumes (2010), million euro",":"
"2001","Imports of goods and services","Lithuania","Chain linked volumes (2010), million euro","8 483.6"
"2001","Imports of goods and services","Luxembourg","Chain linked volumes (2010), million euro","35 906.8"
"2001","Imports of goods and services","Latvia","Chain linked volumes (2010), million euro","6 182.8"
"2001","Imports of goods and services","Montenegro","Chain linked volumes (2010), million euro",":"
"2001","Imports of goods and services","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","2 372.8"
"2001","Imports of goods and services","Malta","Chain linked volumes (2010), million euro","5 553.0"
"2001","Imports of goods and services","Netherlands","Chain linked volumes (2010), million euro","297 038.7"
"2001","Imports of goods and services","Norway","Chain linked volumes (2010), million euro","63 688.1"
"2001","Imports of goods and services","Poland","Chain linked volumes (2010), million euro","78 331.0"
"2001","Imports of goods and services","Portugal","Chain linked volumes (2010), million euro","54 651.5"
"2001","Imports of goods and services","Romania","Chain linked volumes (2010), million euro","18 629.1"
"2001","Imports of goods and services","Serbia","Chain linked volumes (2010), million euro","6 309.7"
"2001","Imports of goods and services","Sweden","Chain linked volumes (2010), million euro","109 697.8"
"2001","Imports of goods and services","Slovenia","Chain linked volumes (2010), million euro","14 018.0"
"2001","Imports of goods and services","Slovakia","Chain linked volumes (2010), million euro","26 000.5"
"2001","Imports of goods and services","Turkey","Chain linked volumes (2010), million euro","62 407.8"
"2001","Imports of goods and services","United Kingdom","Chain linked volumes (2010), million euro","437 243.7"
"2001","Imports of goods and services","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro",":"
"2002","Gross domestic product at market prices","Albania","Chain linked volumes (2010), million euro","5 920.3"
"2002","Gross domestic product at market prices","Austria","Chain linked volumes (2010), million euro","261 538.0"
"2002","Gross domestic product at market prices","Bosnia and Herzegovina","Chain linked volumes (2010), million euro",":"
"2002","Gross domestic product at market prices","Belgium","Chain linked volumes (2010), million euro","319 029.5"
"2002","Gross domestic product at market prices","Bulgaria","Chain linked volumes (2010), million euro","26 835.2"
"2002","Gross domestic product at market prices","Switzerland","Chain linked volumes (2010), million euro","373 509.6"
"2002","Gross domestic product at market prices","Cyprus","Chain linked volumes (2010), million euro","15 333.7"
"2002","Gross domestic product at market prices","Czech Republic","Chain linked volumes (2010), million euro","119 980.7"
"2002","Gross domestic product at market prices","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","2 398 681.8"
"2002","Gross domestic product at market prices","Denmark","Chain linked volumes (2010), million euro","228 124.2"
"2002","Gross domestic product at market prices","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","8 606 759.0"
"2002","Gross domestic product at market prices","Euro area (12 countries)","Chain linked volumes (2010), million euro","8 606 759.0"
"2002","Gross domestic product at market prices","Euro area (18 countries)","Chain linked volumes (2010), million euro","8 734 538.8"
"2002","Gross domestic product at market prices","Euro area (19 countries)","Chain linked volumes (2010), million euro","8 756 593.6"
"2002","Gross domestic product at market prices","Estonia","Chain linked volumes (2010), million euro","12 025.6"
"2002","Gross domestic product at market prices","Greece","Chain linked volumes (2010), million euro","205 503.7"
"2002","Gross domestic product at market prices","Spain","Chain linked volumes (2010), million euro","928 638.0"
"2002","Gross domestic product at market prices","European Union (15 countries)","Chain linked volumes (2010), million euro","10 798 212.0"
"2002","Gross domestic product at market prices","European Union (28 countries)","Chain linked volumes (2010), million euro","11 584 385.3"
"2002","Gross domestic product at market prices","Finland","Chain linked volumes (2010), million euro","164 896.0"
"2002","Gross domestic product at market prices","France","Chain linked volumes (2010), million euro","1 826 531.0"
"2002","Gross domestic product at market prices","Croatia","Chain linked volumes (2010), million euro","38 410.5"
"2002","Gross domestic product at market prices","Hungary","Chain linked volumes (2010), million euro","87 763.5"
"2002","Gross domestic product at market prices","Ireland","Chain linked volumes (2010), million euro","138 782.3"
"2002","Gross domestic product at market prices","Iceland","Chain linked volumes (2010), million euro","8 111.1"
"2002","Gross domestic product at market prices","Italy","Chain linked volumes (2010), million euro","1 587 053.1"
"2002","Gross domestic product at market prices","Liechtenstein","Chain linked volumes (2010), million euro",":"
"2002","Gross domestic product at market prices","Lithuania","Chain linked volumes (2010), million euro","20 835.4"
"2002","Gross domestic product at market prices","Luxembourg","Chain linked volumes (2010), million euro","32 774.5"
"2002","Gross domestic product at market prices","Latvia","Chain linked volumes (2010), million euro","14 017.4"
"2002","Gross domestic product at market prices","Montenegro","Chain linked volumes (2010), million euro",":"
"2002","Gross domestic product at market prices","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","5 216.9"
"2002","Gross domestic product at market prices","Malta","Chain linked volumes (2010), million euro","5 586.2"
"2002","Gross domestic product at market prices","Netherlands","Chain linked volumes (2010), million euro","567 098.3"
"2002","Gross domestic product at market prices","Norway","Chain linked volumes (2010), million euro","286 938.7"
"2002","Gross domestic product at market prices","Poland","Chain linked volumes (2010), million euro","254 389.3"
"2002","Gross domestic product at market prices","Portugal","Chain linked volumes (2010), million euro","171 703.4"
"2002","Gross domestic product at market prices","Romania","Chain linked volumes (2010), million euro","92 158.8"
"2002","Gross domestic product at market prices","Serbia","Chain linked volumes (2010), million euro","21 717.0"
"2002","Gross domestic product at market prices","Sweden","Chain linked volumes (2010), million euro","310 659.6"
"2002","Gross domestic product at market prices","Slovenia","Chain linked volumes (2010), million euro","29 812.1"
"2002","Gross domestic product at market prices","Slovakia","Chain linked volumes (2010), million euro","45 241.6"
"2002","Gross domestic product at market prices","Turkey","Chain linked volumes (2010), million euro","392 457.7"
"2002","Gross domestic product at market prices","United Kingdom","Chain linked volumes (2010), million euro","1 660 737.9"
"2002","Gross domestic product at market prices","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro",":"
"2002","Final consumption expenditure of households","Albania","Chain linked volumes (2010), million euro","4 213.1"
"2002","Final consumption expenditure of households","Austria","Chain linked volumes (2010), million euro","135 501.5"
"2002","Final consumption expenditure of households","Bosnia and Herzegovina","Chain linked volumes (2010), million euro",":"
"2002","Final consumption expenditure of households","Belgium","Chain linked volumes (2010), million euro","166 145.7"
"2002","Final consumption expenditure of households","Bulgaria","Chain linked volumes (2010), million euro","15 821.7"
"2002","Final consumption expenditure of households","Switzerland","Chain linked volumes (2010), million euro","204 887.4"
"2002","Final consumption expenditure of households","Cyprus","Chain linked volumes (2010), million euro","8 996.6"
"2002","Final consumption expenditure of households","Czech Republic","Chain linked volumes (2010), million euro","60 616.8"
"2002","Final consumption expenditure of households","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","1 354 226.9"
"2002","Final consumption expenditure of households","Denmark","Chain linked volumes (2010), million euro","99 131.8"
"2002","Final consumption expenditure of households","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","4 734 160.4"
"2002","Final consumption expenditure of households","Euro area (12 countries)","Chain linked volumes (2010), million euro","4 734 160.4"
"2002","Final consumption expenditure of households","Euro area (18 countries)","Chain linked volumes (2010), million euro","4 807 876.7"
"2002","Final consumption expenditure of households","Euro area (19 countries)","Chain linked volumes (2010), million euro","4 822 432.1"
"2002","Final consumption expenditure of households","Estonia","Chain linked volumes (2010), million euro","6 008.3"
"2002","Final consumption expenditure of households","Greece","Chain linked volumes (2010), million euro","133 805.4"
"2002","Final consumption expenditure of households","Spain","Chain linked volumes (2010), million euro","534 366.0"
"2002","Final consumption expenditure of households","European Union (15 countries)","Chain linked volumes (2010), million euro","5 989 178.7"
"2002","Final consumption expenditure of households","European Union (28 countries)","Chain linked volumes (2010), million euro","6 440 902.6"
"2002","Final consumption expenditure of households","Finland","Chain linked volumes (2010), million euro","77 294.0"
"2002","Final consumption expenditure of households","France","Chain linked volumes (2010), million euro","948 759.0"
"2002","Final consumption expenditure of households","Croatia","Chain linked volumes (2010), million euro","22 928.2"
"2002","Final consumption expenditure of households","Hungary","Chain linked volumes (2010), million euro","48 008.8"
"2002","Final consumption expenditure of households","Ireland","Chain linked volumes (2010), million euro","60 768.4"
"2002","Final consumption expenditure of households","Iceland","Chain linked volumes (2010), million euro","4 375.6"
"2002","Final consumption expenditure of households","Italy","Chain linked volumes (2010), million euro","930 551.1"
"2002","Final consumption expenditure of households","Liechtenstein","Chain linked volumes (2010), million euro",":"
"2002","Final consumption expenditure of households","Lithuania","Chain linked volumes (2010), million euro","12 752.3"
"2002","Final consumption expenditure of households","Luxembourg","Chain linked volumes (2010), million euro","11 147.0"
"2002","Final consumption expenditure of households","Latvia","Chain linked volumes (2010), million euro","8 184.0"
"2002","Final consumption expenditure of households","Montenegro","Chain linked volumes (2010), million euro",":"
"2002","Final consumption expenditure of households","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","3 759.8"
"2002","Final consumption expenditure of households","Malta","Chain linked volumes (2010), million euro","3 221.2"
"2002","Final consumption expenditure of households","Netherlands","Chain linked volumes (2010), million euro","273 261.7"
"2002","Final consumption expenditure of households","Norway","Chain linked volumes (2010), million euro","97 609.2"
"2002","Final consumption expenditure of households","Poland","Chain linked volumes (2010), million euro","162 542.1"
"2002","Final consumption expenditure of households","Portugal","Chain linked volumes (2010), million euro","105 139.8"
"2002","Final consumption expenditure of households","Romania","Chain linked volumes (2010), million euro","45 636.5"
"2002","Final consumption expenditure of households","Serbia","Chain linked volumes (2010), million euro","15 435.7"
"2002","Final consumption expenditure of households","Sweden","Chain linked volumes (2010), million euro","137 244.1"
"2002","Final consumption expenditure of households","Slovenia","Chain linked volumes (2010), million euro","16 280.5"
"2002","Final consumption expenditure of households","Slovakia","Chain linked volumes (2010), million euro","27 908.7"
"2002","Final consumption expenditure of households","Turkey","Chain linked volumes (2010), million euro",":"
"2002","Final consumption expenditure of households","United Kingdom","Chain linked volumes (2010), million euro","1 028 564.2"
"2002","Final consumption expenditure of households","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro",":"
"2002","Final consumption expenditure of general government","Albania","Chain linked volumes (2010), million euro","866.1"
"2002","Final consumption expenditure of general government","Austria","Chain linked volumes (2010), million euro","51 970.2"
"2002","Final consumption expenditure of general government","Bosnia and Herzegovina","Chain linked volumes (2010), million euro",":"
"2002","Final consumption expenditure of general government","Belgium","Chain linked volumes (2010), million euro","76 772.3"
"2002","Final consumption expenditure of general government","Bulgaria","Chain linked volumes (2010), million euro","5 431.8"
"2002","Final consumption expenditure of general government","Switzerland","Chain linked volumes (2010), million euro","45 900.2"
"2002","Final consumption expenditure of general government","Cyprus","Chain linked volumes (2010), million euro","2 413.1"
"2002","Final consumption expenditure of general government","Czech Republic","Chain linked volumes (2010), million euro","29 362.5"
"2002","Final consumption expenditure of general government","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","445 334.4"
"2002","Final consumption expenditure of general government","Denmark","Chain linked volumes (2010), million euro","57 602.6"
"2002","Final consumption expenditure of general government","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","1 738 830.3"
"2002","Final consumption expenditure of general government","Euro area (12 countries)","Chain linked volumes (2010), million euro","1 738 830.3"
"2002","Final consumption expenditure of general government","Euro area (18 countries)","Chain linked volumes (2010), million euro","1 764 178.0"
"2002","Final consumption expenditure of general government","Euro area (19 countries)","Chain linked volumes (2010), million euro","1 769 278.6"
"2002","Final consumption expenditure of general government","Estonia","Chain linked volumes (2010), million euro","2 364.9"
"2002","Final consumption expenditure of general government","Greece","Chain linked volumes (2010), million euro","41 845.8"
"2002","Final consumption expenditure of general government","Spain","Chain linked volumes (2010), million euro","150 732.0"
"2002","Final consumption expenditure of general government","European Union (15 countries)","Chain linked volumes (2010), million euro","2 213 385.9"
"2002","Final consumption expenditure of general government","European Union (28 countries)","Chain linked volumes (2010), million euro","2 376 905.7"
"2002","Final consumption expenditure of general government","Finland","Chain linked volumes (2010), million euro","40 416.0"
"2002","Final consumption expenditure of general government","France","Chain linked volumes (2010), million euro","416 943.0"
"2002","Final consumption expenditure of general government","Croatia","Chain linked volumes (2010), million euro","7 452.2"
"2002","Final consumption expenditure of general government","Hungary","Chain linked volumes (2010), million euro","19 485.7"
"2002","Final consumption expenditure of general government","Ireland","Chain linked volumes (2010), million euro","30 230.3"
"2002","Final consumption expenditure of general government","Iceland","Chain linked volumes (2010), million euro","2 102.3"
"2002","Final consumption expenditure of general government","Italy","Chain linked volumes (2010), million euro","312 262.1"
"2002","Final consumption expenditure of general government","Liechtenstein","Chain linked volumes (2010), million euro",":"
"2002","Final consumption expenditure of general government","Lithuania","Chain linked volumes (2010), million euro","5 008.8"
"2002","Final consumption expenditure of general government","Luxembourg","Chain linked volumes (2010), million euro","5 491.6"
"2002","Final consumption expenditure of general government","Latvia","Chain linked volumes (2010), million euro","3 193.2"
"2002","Final consumption expenditure of general government","Montenegro","Chain linked volumes (2010), million euro",":"
"2002","Final consumption expenditure of general government","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","1 300.6"
"2002","Final consumption expenditure of general government","Malta","Chain linked volumes (2010), million euro","1 088.3"
"2002","Final consumption expenditure of general government","Netherlands","Chain linked volumes (2010), million euro","130 291.5"
"2002","Final consumption expenditure of general government","Norway","Chain linked volumes (2010), million euro","58 559.5"
"2002","Final consumption expenditure of general government","Poland","Chain linked volumes (2010), million euro","51 479.0"
"2002","Final consumption expenditure of general government","Portugal","Chain linked volumes (2010), million euro","33 995.1"
"2002","Final consumption expenditure of general government","Romania","Chain linked volumes (2010), million euro","19 200.3"
"2002","Final consumption expenditure of general government","Serbia","Chain linked volumes (2010), million euro","4 752.4"
"2002","Final consumption expenditure of general government","Sweden","Chain linked volumes (2010), million euro","85 988.7"
"2002","Final consumption expenditure of general government","Slovenia","Chain linked volumes (2010), million euro","6 042.7"
"2002","Final consumption expenditure of general government","Slovakia","Chain linked volumes (2010), million euro","9 553.3"
"2002","Final consumption expenditure of general government","Turkey","Chain linked volumes (2010), million euro","58 427.9"
"2002","Final consumption expenditure of general government","United Kingdom","Chain linked volumes (2010), million euro","332 527.8"
"2002","Final consumption expenditure of general government","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro",":"
"2002","Gross capital formation","Albania","Chain linked volumes (2010), million euro","1 820.4"
"2002","Gross capital formation","Austria","Chain linked volumes (2010), million euro","63 323.1"
"2002","Gross capital formation","Bosnia and Herzegovina","Chain linked volumes (2010), million euro",":"
"2002","Gross capital formation","Belgium","Chain linked volumes (2010), million euro","65 065.9"
"2002","Gross capital formation","Bulgaria","Chain linked volumes (2010), million euro","5 383.8"
"2002","Gross capital formation","Switzerland","Chain linked volumes (2010), million euro","92 974.7"
"2002","Gross capital formation","Cyprus","Chain linked volumes (2010), million euro","3 379.6"
"2002","Gross capital formation","Czech Republic","Chain linked volumes (2010), million euro","34 530.4"
"2002","Gross capital formation","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","479 156.2"
"2002","Gross capital formation","Denmark","Chain linked volumes (2010), million euro","45 508.8"
"2002","Gross capital formation","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","1 889 040.8"
"2002","Gross capital formation","Euro area (12 countries)","Chain linked volumes (2010), million euro","1 889 040.8"
"2002","Gross capital formation","Euro area (18 countries)","Chain linked volumes (2010), million euro","1 922 672.5"
"2002","Gross capital formation","Euro area (19 countries)","Chain linked volumes (2010), million euro","1 926 550.6"
"2002","Gross capital formation","Estonia","Chain linked volumes (2010), million euro","3 273.8"
"2002","Gross capital formation","Greece","Chain linked volumes (2010), million euro","45 956.2"
"2002","Gross capital formation","Spain","Chain linked volumes (2010), million euro","244 779.0"
"2002","Gross capital formation","European Union (15 countries)","Chain linked volumes (2010), million euro","2 300 536.4"
"2002","Gross capital formation","European Union (28 countries)","Chain linked volumes (2010), million euro","2 478 067.2"
"2002","Gross capital formation","Finland","Chain linked volumes (2010), million euro","37 595.0"
"2002","Gross capital formation","France","Chain linked volumes (2010), million euro","404 587.0"
"2002","Gross capital formation","Croatia","Chain linked volumes (2010), million euro","8 830.5"
"2002","Gross capital formation","Hungary","Chain linked volumes (2010), million euro","22 305.0"
"2002","Gross capital formation","Ireland","Chain linked volumes (2010), million euro","32 161.6"
"2002","Gross capital formation","Iceland","Chain linked volumes (2010), million euro","1 785.0"
"2002","Gross capital formation","Italy","Chain linked volumes (2010), million euro","345 924.1"
"2002","Gross capital formation","Liechtenstein","Chain linked volumes (2010), million euro",":"
"2002","Gross capital formation","Lithuania","Chain linked volumes (2010), million euro","3 592.4"
"2002","Gross capital formation","Luxembourg","Chain linked volumes (2010), million euro","5 271.1"
"2002","Gross capital formation","Latvia","Chain linked volumes (2010), million euro","3 486.5"
"2002","Gross capital formation","Montenegro","Chain linked volumes (2010), million euro",":"
"2002","Gross capital formation","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","1 172.9"
"2002","Gross capital formation","Malta","Chain linked volumes (2010), million euro","792.2"
"2002","Gross capital formation","Netherlands","Chain linked volumes (2010), million euro","120 583.9"
"2002","Gross capital formation","Norway","Chain linked volumes (2010), million euro","58 394.8"
"2002","Gross capital formation","Poland","Chain linked volumes (2010), million euro","43 039.3"
"2002","Gross capital formation","Portugal","Chain linked volumes (2010), million euro","42 606.6"
"2002","Gross capital formation","Romania","Chain linked volumes (2010), million euro","19 178.0"
"2002","Gross capital formation","Serbia","Chain linked volumes (2010), million euro","4 347.1"
"2002","Gross capital formation","Sweden","Chain linked volumes (2010), million euro","66 007.2"
"2002","Gross capital formation","Slovenia","Chain linked volumes (2010), million euro","7 707.2"
"2002","Gross capital formation","Slovakia","Chain linked volumes (2010), million euro","12 998.2"
"2002","Gross capital formation","Turkey","Chain linked volumes (2010), million euro",":"
"2002","Gross capital formation","United Kingdom","Chain linked volumes (2010), million euro","291 400.3"
"2002","Gross capital formation","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro",":"
"2002","Exports of goods and services","Albania","Chain linked volumes (2010), million euro","922.6"
"2002","Exports of goods and services","Austria","Chain linked volumes (2010), million euro","113 652.8"
"2002","Exports of goods and services","Bosnia and Herzegovina","Chain linked volumes (2010), million euro",":"
"2002","Exports of goods and services","Belgium","Chain linked volumes (2010), million euro","217 820.6"
"2002","Exports of goods and services","Bulgaria","Chain linked volumes (2010), million euro","10 253.4"
